,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
87280,20210421102953,Accident,2021-04-16,Non-Fatal,No Damage,Airplane,CESSNA,550,No,0.0,0.0,0.0,2.0
87281,20210419102941,Accident,2021-04-16,Non-Fatal,Substantial,Airplane,BEECH,C-99,No,0.0,0.0,0.0,9.0
87282,20210421102952,Accident,2021-04-16,Fatal,Substantial,Airplane,CESSNA,140,No,2.0,0.0,0.0,0.0
87283,20210908103820,Accident,2021-04-16,Non-Fatal,Substantial,Airplane,HINE T L/JOHNSON R,BUSH WACKER,No,0.0,0.0,0.0,2.0
87284,20210418102927,Accident,2021-04-17,Fatal,Substantial,Airplane,RANS,S12,Yes,2.0,0.0,0.0,0.0
87285,20210418102928,Accident,2021-04-17,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,1.0
87287,20210419102934,Accident,2021-04-17,Non-Fatal,Substantial,Airplane,CESSNA,172S,No,0.0,0.0,0.0,2.0
87289,20210419102936,Accident,2021-04-17,Non-Fatal,Substantial,Airplane,THRUSH AIRCRAFT LLC,S2R-T660,No,0.0,0.0,0.0,0.0
87290,20210419102937,Accident,2021-04-17,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,1.0
87292,20210418102930,Accident,2021-04-18,Non-Fatal,Substantial,Airplane,PIPER,PA28R,No,0.0,2.0,0.0,0.0
87293,20210419102938,Accident,2021-04-18,Non-Fatal,Substantial,Airplane,PIPER,PA-18-150,No,0.0,0.0,0.0,2.0
87295,20210419102942,Accident,2021-04-19,Fatal,Destroyed,Airplane,CESSNA,340A,No,1.0,0.0,0.0,0.0
87296,20210420102945,Accident,2021-04-19,Non-Fatal,Minor,Airplane,DIAMOND,A20-C1,No,0.0,0.0,0.0,1.0
87297,20210430103007,Accident,2021-04-19,Non-Fatal,Substantial,Airplane,CESSNA,170B,No,0.0,0.0,0.0,1.0
87298,20210512103072,Accident,2021-04-19,Non-Fatal,Substantial,Airplane,GULFSTREAM AMERICAN CORP,AA-5B,No,0.0,0.0,0.0,2.0
87300,20210421102955,Accident,2021-04-20,Non-Fatal,Substantial,Airplane,CESSNA,182M,No,0.0,0.0,0.0,1.0
87301,20210421102957,Accident,2021-04-20,Non-Fatal,Substantial,Airplane,DAVIS DONALD M,BUSHBY MUSTANG II,No,0.0,0.0,0.0,2.0
87304,20210421102954,Accident,2021-04-21,Fatal,Destroyed,Airplane,PIPER,PA-28RT-201T,No,2.0,0.0,0.0,0.0
87305,20210422102959,Accident,2021-04-21,Fatal,Substantial,Airplane,CONSOLIDATED VULTEE,BT-13A,No,1.0,0.0,1.0,0.0
87306,20210422102960,Accident,2021-04-21,Non-Fatal,Substantial,Airplane,CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,No,0.0,1.0,0.0,0.0
87307,20210422102963,Accident,2021-04-21,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,0.0,0.0,1.0
87309,20210422102962,Accident,2021-04-22,Non-Fatal,Substantial,Airplane,MICHAEL J ROBBINS,SEAREY,No,0.0,0.0,0.0,2.0
87310,20210422102964,Accident,2021-04-22,Non-Fatal,Substantial,Airplane,FLIGHT DESIGN GMBH,CTSW,No,0.0,1.0,0.0,1.0
87311,20210423102970,Accident,2021-04-22,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,0.0,0.0,2.0
87312,20210427102980,Accident,2021-04-22,Fatal,Destroyed,Airplane,VANS,RV7A,No,1.0,0.0,0.0,0.0
87313,20210430103002,Accident,2021-04-22,Non-Fatal,Substantial,Airplane,CESSNA,402C,No,0.0,0.0,0.0,1.0
87314,20210520103120,Accident,2021-04-22,Non-Fatal,Substantial,Airplane,SPITFIRE,MK26,No,0.0,0.0,0.0,1.0
87316,20210423102969,Accident,2021-04-23,Non-Fatal,Substantial,Airplane,MOBI-LIGHT,CCX-2300,Yes,0.0,0.0,0.0,2.0
87317,20210424102972,Accident,2021-04-23,Fatal,Destroyed,Airplane,SWEARINGEN,SA226-T(B),No,2.0,0.0,0.0,0.0
87318,20210424102973,Accident,2021-04-23,Fatal,Substantial,Airplane,PIPER,PA-46-310P,No,4.0,0.0,0.0,0.0
87320,20210601103174,Incident,2021-04-24,Non-Fatal,No Damage,Airplane,BOEING,737,No,0.0,0.0,0.0,65.0
87321,20210424102974,Accident,2021-04-24,Fatal,Destroyed,Airplane,CIRRUS DESIGN CORP,SR22,No,1.0,0.0,2.0,0.0
87322,20210430103001,Accident,2021-04-24,Non-Fatal,Substantial,Airplane,CESSNA,310N,No,0.0,0.0,0.0,3.0
87323,20210430103003,Accident,2021-04-24,Non-Fatal,Substantial,Airplane,CESSNA,172M,No,0.0,0.0,0.0,1.0
87324,20210425102975,Accident,2021-04-25,Fatal,Destroyed,Airplane,AEROPRO CZ S R O,A240,No,1.0,0.0,0.0,0.0
87325,20210426102977,Accident,2021-04-25,Non-Fatal,Substantial,Airplane,MEYERES F L/MEYERES M M,SKYSTAR KTFOX CLSC 4,Yes,0.0,0.0,2.0,0.0
87326,20210426102979,Accident,2021-04-25,Non-Fatal,Substantial,Airplane,CESSNA,182J,No,0.0,2.0,0.0,1.0
87327,20210428102991,Accident,2021-04-25,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,1.0,0.0
87328,20210428102992,Accident,2021-04-25,Fatal,Destroyed,Airplane,CESSNA,182,No,1.0,0.0,0.0,0.0
87329,20210430103006,Accident,2021-04-25,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,1.0
87331,20210427102981,Accident,2021-04-26,Non-Fatal,Substantial,Airplane,TEXTRON AVIATION INC,208B,No,0.0,0.0,0.0,5.0
87333,20210427102983,Accident,2021-04-26,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,No,0.0,0.0,0.0,1.0
87334,20210427102986,Accident,2021-04-26,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,2.0
87335,20210427102987,Accident,2021-04-26,Non-Fatal,Substantial,Airplane,BOEING,A75,No,0.0,0.0,0.0,1.0
87336,20210429102997,Accident,2021-04-26,Fatal,Substantial,Airplane,PIPER,J3C-65,No,1.0,0.0,1.0,0.0
87337,20210430103000,Accident,2021-04-26,Non-Fatal,Substantial,Airplane,CESSNA,402C,No,0.0,0.0,0.0,2.0
87338,20210505103033,Accident,2021-04-26,Fatal,Substantial,Airplane,CESSNA,172,No,4.0,0.0,0.0,0.0
87339,20210427102988,Accident,2021-04-27,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND GMBH,DA 42,No,0.0,0.0,0.0,2.0
87340,20210428102990,Accident,2021-04-27,Non-Fatal,Substantial,Airplane,MOONEY,M20M,No,0.0,0.0,0.0,1.0
87341,20210428102989,Accident,2021-04-28,Fatal,Destroyed,Airplane,BEECH,C23,No,3.0,0.0,0.0,0.0
87343,20210506103039,Incident,2021-04-28,Non-Fatal,No Damage,Airplane,CESSNA,150,No,0.0,0.0,0.0,2.0
87344,20210506103040,Accident,2021-04-28,Non-Fatal,Substantial,Airplane,PIPER,PA-28-180,No,0.0,0.0,0.0,3.0
87345,20210524103130,Accident,2021-04-28,Non-Fatal,Substantial,Airplane,CESSNA,150J,No,0.0,0.0,0.0,1.0
87346,20210430102999,Accident,2021-04-29,Non-Fatal,Substantial,Airplane,PIPER,PA-30B,No,0.0,0.0,0.0,2.0
87348,20210430103004,Accident,2021-04-29,Non-Fatal,Substantial,Airplane,MOONEY,M20C,No,0.0,0.0,1.0,0.0
87350,20210504103023,Accident,2021-04-29,Fatal,Substantial,Airplane,PIPER,PA-32-260,No,6.0,0.0,0.0,0.0
87351,20210507103045,Accident,2021-04-29,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,1.0,1.0,0.0
87352,20210507103049,Incident,2021-04-29,Non-Fatal,No Damage,Airplane,AIRBUS,A319-112,No,0.0,0.0,0.0,130.0
87353,20210505103031,Accident,2021-04-30,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,1.0
87354,20210502103010,Accident,2021-05-01,Fatal,Destroyed,Airplane,BEECH,A36,No,1.0,0.0,1.0,0.0
87355,20210504103025,Accident,2021-05-01,Non-Fatal,Substantial,Airplane,CESSNA,172P,No,0.0,1.0,0.0,0.0
87356,20210504103030,Accident,2021-05-01,Non-Fatal,Substantial,Airplane,BEECH,23,No,0.0,1.0,0.0,3.0
87357,20210510103053,Accident,2021-05-01,Non-Fatal,Substantial,Airplane,EDGE,540,No,0.0,0.0,0.0,1.0
87359,20210502103011,Accident,2021-05-02,Fatal,Destroyed,Airplane,CESSNA,T210M,No,1.0,0.0,0.0,0.0
87360,20210503103014,Accident,2021-05-02,Non-Fatal,Substantial,Airplane,CESSNA,172S,No,0.0,0.0,0.0,1.0
87361,20210503103016,Accident,2021-05-02,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,1.0,0.0,0.0
87362,20210503103017,Accident,2021-05-02,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,1.0
87363,20210503103018,Accident,2021-05-02,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,1.0
87367,20210524103131,Accident,2021-05-02,Non-Fatal,Substantial,Airplane,CESSNA,550,No,0.0,0.0,0.0,6.0
87369,20210828103763,Accident,2021-05-02,Non-Fatal,Substantial,Airplane,PIPER,PA38,No,0.0,0.0,0.0,1.0
87370,20210503103020,Accident,2021-05-03,Non-Fatal,Substantial,Airplane,JABIRU AIRCRAFT PTY LTD,J170-D,No,0.0,1.0,0.0,0.0
87372,20210503103022,Accident,2021-05-03,Non-Fatal,Substantial,Airplane,CESSNA,175B,No,0.0,1.0,0.0,0.0
87375,20210511103063,Incident,2021-05-04,Not Mentioned,No Damage,Airplane,AIRBUS,A330,No,0.0,0.0,0.0,0.0
87376,20210505103036,Accident,2021-05-05,Non-Fatal,Substantial,Airplane,ISRAEL AEROSPACE INDUSTRIESLTD,GULFSTREAM G150,No,0.0,0.0,0.0,5.0
87377,20210505103032,Accident,2021-05-05,Fatal,Destroyed,Airplane,MITSUBISHI,MU2B,No,3.0,0.0,0.0,0.0
87380,20210512103070,Accident,2021-05-05,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,1.0
87381,20210512103076,Accident,2021-05-05,Not Mentioned,Substantial,Airplane,MARQUART,MA5,No,0.0,0.0,0.0,0.0
87382,20210506103044,Accident,2021-05-06,Fatal,Substantial,Airplane,TED SMITH,Aerostar 600,No,1.0,0.0,1.0,0.0
87383,20210510103051,Accident,2021-05-06,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,2.0
87384,20210510103056,Accident,2021-05-06,Non-Fatal,Substantial,Airplane,PIPER,PA-22-150,No,0.0,0.0,0.0,2.0
87386,20210602103199,Accident,2021-05-06,Not Mentioned,Destroyed,Airplane,CESSNA,210,No,0.0,0.0,0.0,0.0
87387,20210825103754,Accident,2021-05-06,Non-Fatal,Substantial,Airplane,CESSNA,180J,No,0.0,0.0,0.0,1.0
87390,20210510103057,Accident,2021-05-07,Non-Fatal,Substantial,Airplane,PIPER,PA-18-150,No,0.0,0.0,0.0,2.0
87392,20210510103060,Accident,2021-05-07,Non-Fatal,Substantial,Airplane,CESSNA,180J,No,0.0,0.0,0.0,2.0
87394,20210513103079,Accident,2021-05-07,Non-Fatal,Substantial,Airplane,CESSNA,F177RG,No,0.0,0.0,0.0,7.0
87395,20210510103052,Accident,2021-05-08,Non-Fatal,Substantial,Airplane,CESSNA,172P,No,0.0,0.0,0.0,1.0
87396,20210510103055,Accident,2021-05-08,Non-Fatal,Substantial,Airplane,CESSNA,182Q,No,0.0,0.0,0.0,2.0
87397,20210510103062,Accident,2021-05-08,Not Mentioned,Substantial,Airplane,CESSNA,T303,No,0.0,0.0,0.0,0.0
87398,20210518103096,Accident,2021-05-08,Non-Fatal,Substantial,Airplane,CESSNA,172RG,No,0.0,0.0,0.0,3.0
87399,20210521103122,Accident,2021-05-08,Fatal,Unknown,Airplane,STORM FURY,RG,No,1.0,0.0,0.0,0.0
87401,20210517103088,Accident,2021-05-08,Fatal,Substantial,Airplane,LEGACY,2000,No,2.0,0.0,0.0,0.0
87402,20210510103054,Accident,2021-05-09,Non-Fatal,Substantial,Airplane,REMOS ACFT GMBH FLUGZEUGBAU,REMOS GX,Yes,0.0,0.0,0.0,1.0
87405,20210512103074,Accident,2021-05-09,Not Mentioned,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,0.0
87407,20210517103094,Accident,2021-05-10,Non-Fatal,Substantial,Airplane,PIPER,PA-18-105 SPECIAL,No,0.0,0.0,0.0,2.0
87409,20210518103097,Accident,2021-05-10,Non-Fatal,Substantial,Airplane,DOUGLAS K THOMPSON,JUSTAIRCRAFT SUPERST,Yes,0.0,0.0,0.0,1.0
87410,20210629103373,Accident,2021-05-10,Non-Fatal,Minor,Airplane,RAYTHEON AIRCRAFT COMPANY,B200,No,0.0,0.0,0.0,3.0
87411,20210511103068,Accident,2021-05-11,Non-Fatal,Substantial,Airplane,PIPER,PA-18-105 SPECIAL,No,0.0,0.0,0.0,2.0
87412,20210512103071,Accident,2021-05-11,Non-Fatal,Substantial,Airplane,BEECH,C23,No,0.0,2.0,0.0,0.0
87413,20210513103083,Accident,2021-05-11,Non-Fatal,Substantial,Airplane,CESSNA,172R,No,0.0,0.0,1.0,0.0
87415,20210528103161,Incident,2021-05-11,Non-Fatal,Minor,Airplane,BOEING,777,No,0.0,0.0,0.0,455.0
87416,20210722103524,Accident,2021-05-11,Non-Fatal,Unknown,Airplane,CESSNA,182,No,0.0,0.0,0.0,1.0
87417,20210512103073,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,SWEARINGEN,SA226TC,No,0.0,0.0,0.0,3.0
87419,20210513103078,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,1.0
87420,20210513103080,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,SMITH MINIPLANE,DSA-1,Yes,0.0,0.0,0.0,1.0
87421,20210517103089,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,GULFSTREAM AMERICAN CORP,AA-5B,No,0.0,0.0,0.0,2.0
87422,20210517103092,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,PIPER,PA-12,No,0.0,0.0,0.0,1.0
87423,20210519103110,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164C,No,0.0,0.0,1.0,0.0
87424,20210519103112,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,VARNER DAVID L,VANS RV-8,Yes,0.0,0.0,0.0,1.0
87425,20210603103202,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,COSTRUZIONI AERONAUTICHE TECNA,P2010,No,0.0,0.0,0.0,2.0
87426,20210617103277,Accident,2021-05-12,Non-Fatal,Substantial,Airplane,PAGE JOSEPH E,VANS RV-4,Yes,0.0,0.0,0.0,1.0
87427,20210513103081,Accident,2021-05-13,Non-Fatal,Substantial,Airplane,CESSNA,R182,No,0.0,0.0,0.0,1.0
87428,20210513103082,Accident,2021-05-13,Non-Fatal,Substantial,Airplane,BEECH,B24R,No,0.0,1.0,3.0,0.0
87429,20210515103085,Accident,2021-05-13,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,3.0
87430,20210518103099,Accident,2021-05-13,Non-Fatal,Substantial,Airplane,PIPER,PA-18-105 SPECIAL,No,0.0,0.0,0.0,2.0
87432,20210611103246,Accident,2021-05-13,Non-Fatal,Substantial,Airplane,CESSNA,310,No,0.0,0.0,0.0,5.0
87433,20210514103084,Accident,2021-05-14,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,2.0,0.0,0.0
87434,20210517103093,Accident,2021-05-14,Non-Fatal,Substantial,Airplane,BEECH,A36,No,0.0,0.0,0.0,2.0
87435,20210516103086,Accident,2021-05-15,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,1.0
87436,20210518103098,Accident,2021-05-15,Non-Fatal,Substantial,Airplane,AMERICAN CHAMPION AIRCRAFT,8GCBC,No,0.0,0.0,0.0,1.0
87438,20210521103123,Accident,2021-05-15,Non-Fatal,Substantial,Airplane,PIPER,PA38,No,0.0,0.0,2.0,0.0
87439,20210521103124,Accident,2021-05-15,Non-Fatal,Substantial,Airplane,ZENITH,Zodiac 601 XL,Yes,0.0,0.0,0.0,1.0
87440,20210527103154,Accident,2021-05-15,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,1.0,1.0,0.0
87441,20210603103205,Accident,2021-05-15,Non-Fatal,Substantial,Airplane,PIPER,PA-28R-200,No,0.0,0.0,0.0,3.0
87442,20210517103087,Accident,2021-05-16,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,0.0,2.0,0.0
87443,20210517103090,Accident,2021-05-16,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,2.0
87444,20210518103102,Accident,2021-05-16,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA 40,No,0.0,0.0,0.0,3.0
87446,20210524103136,Accident,2021-05-16,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,No,0.0,0.0,0.0,3.0
87447,20210520103118,Accident,2021-05-17,Non-Fatal,Substantial,Airplane,WEATHERLY,620B,No,0.0,0.0,0.0,1.0
87448,20210517103091,Accident,2021-05-17,Fatal,Destroyed,Airplane,CESSNA,182,No,1.0,0.0,0.0,0.0
87449,20210518103101,Accident,2021-05-17,Non-Fatal,Substantial,Airplane,STEARMAN AIRCRAFT,4E,No,0.0,0.0,0.0,3.0
87451,20210520103117,Accident,2021-05-17,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,0.0,0.0,2.0
87453,20210518103095,Accident,2021-05-18,Non-Fatal,Destroyed,Airplane,FLIGHT DESIGN GMBH,CTLS,No,0.0,1.0,0.0,0.0
87454,20210518103103,Accident,2021-05-18,Fatal,Substantial,Airplane,AIR TRACTOR INC,AT-502A,No,1.0,0.0,0.0,0.0
87455,20210518103105,Accident,2021-05-18,Non-Fatal,Substantial,Airplane,HARRY CROSBY (VANS),RV-6,Yes,0.0,1.0,0.0,0.0
87457,20210519103111,Accident,2021-05-18,Non-Fatal,Substantial,Airplane,CESSNA,182P,No,0.0,0.0,0.0,2.0
87458,20210520103115,Accident,2021-05-18,Not Mentioned,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,0.0
87459,20210524103133,Accident,2021-05-18,Non-Fatal,Substantial,Airplane,GOODSELL LYNN A,CLASSIC 4,Yes,0.0,0.0,0.0,2.0
87461,20210624103340,Accident,2021-05-19,Non-Fatal,Substantial,Airplane,CESSNA,T210,No,0.0,1.0,0.0,1.0
87462,20210726103543,Accident,2021-05-19,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,4.0,0.0,0.0
87463,20210520103119,Accident,2021-05-20,Non-Fatal,Substantial,Airplane,MOONEY,M20K,No,0.0,0.0,2.0,0.0
87464,20210521103125,Accident,2021-05-20,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,1.0,0.0,0.0
87465,20210524103132,Accident,2021-05-20,Non-Fatal,Substantial,Airplane,ROBERT TREMBLY,JA20 HIGHLANDER,No,0.0,1.0,0.0,0.0
87466,20210525103144,Accident,2021-05-20,Non-Fatal,Destroyed,Airplane,MCCLURE B J,GLASAIR III,No,0.0,0.0,1.0,0.0
87467,20210604103209,Incident,2021-05-20,Not Mentioned,Substantial,Airplane,BOEING,737,No,0.0,0.0,0.0,0.0
87469,20210522103126,Accident,2021-05-21,Fatal,Destroyed,Airplane,PIPER,PA-31P,No,1.0,0.0,0.0,0.0
87470,20210524103134,Accident,2021-05-21,Non-Fatal,Substantial,Airplane,BOEING,737,No,0.0,0.0,0.0,214.0
87471,20210526103150,Accident,2021-05-21,Non-Fatal,Substantial,Airplane,CESSNA,TU206,No,0.0,0.0,0.0,2.0
87472,20210528103163,Accident,2021-05-21,Non-Fatal,Substantial,Airplane,PIPER,PA38,No,0.0,0.0,0.0,1.0
87473,20210601103170,Accident,2021-05-21,Not Mentioned,Substantial,Airplane,BEECH,B350,No,0.0,0.0,0.0,0.0
87474,20210523103127,Accident,2021-05-22,Fatal,Destroyed,Airplane,FLIGHT DESIGN,CTSW,No,2.0,0.0,0.0,0.0
87475,20210526103147,Accident,2021-05-22,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,1.0,0.0,0.0
87476,20210601103181,Accident,2021-05-22,Non-Fatal,Unknown,Airplane,DEHAVILLAND,DHC-2 MK.I,No,0.0,0.0,1.0,2.0
87477,20210523103128,Accident,2021-05-23,Fatal,Destroyed,Airplane,JOHN M CORNEAL,Sub-Sonex,Yes,1.0,0.0,0.0,0.0
87478,20210524103129,Accident,2021-05-23,Non-Fatal,Substantial,Airplane,PIPER,PA-28-180,No,0.0,0.0,0.0,2.0
87480,20210525103138,Accident,2021-05-23,Fatal,Destroyed,Airplane,CESSNA,F172,No,1.0,0.0,0.0,0.0
87481,20210526103148,Accident,2021-05-23,Non-Fatal,Substantial,Airplane,BOEING,A75N1(PT17),No,0.0,0.0,0.0,2.0
87482,20210526103149,Accident,2021-05-23,Non-Fatal,Substantial,Airplane,CESSNA,170A,No,0.0,0.0,0.0,1.0
87483,20210524103135,Accident,2021-05-24,Fatal,Destroyed,Airplane,MUNSON ROGER J,RV-8,Yes,1.0,0.0,0.0,0.0
87484,20210524103137,Accident,2021-05-24,Fatal,Destroyed,Airplane,DASSAULT AVIATION,MIRAGE F-1,No,1.0,0.0,0.0,0.0
87485,20210525103143,Accident,2021-05-24,Non-Fatal,Substantial,Airplane,LUSCOMBE,8A,No,0.0,1.0,0.0,0.0
87487,20210525103145,Accident,2021-05-25,Fatal,Destroyed,Airplane,GULFSTREAM AMERICAN CORP,AA-5A,No,1.0,0.0,0.0,0.0
87489,20210602103196,Accident,2021-05-25,Non-Fatal,Substantial,Airplane,CESSNA AIRCRAFT CO,162,No,0.0,0.0,0.0,1.0
87490,20210527103156,Accident,2021-05-26,Non-Fatal,Substantial,Airplane,BOEING,A75N1(PT17),No,0.0,2.0,0.0,0.0
87491,20210601103171,Accident,2021-05-26,Non-Fatal,Substantial,Airplane,MEYERS INDUSTRIES INC,200A,No,0.0,0.0,0.0,1.0
87495,20210527103157,Accident,2021-05-27,Non-Fatal,Substantial,Airplane,GRUMMAN,G164,No,0.0,0.0,1.0,0.0
87496,20210527103158,Accident,2021-05-27,Non-Fatal,Substantial,Airplane,BELLANCA,7GCBC,No,0.0,0.0,0.0,1.0
87497,20210527103159,Accident,2021-05-27,Non-Fatal,Substantial,Airplane,CESSNA,TR182,No,0.0,0.0,0.0,1.0
87498,20210528103160,Accident,2021-05-27,Fatal,Destroyed,Airplane,MARK COBY,EARLY BIRD JENNY,Yes,1.0,0.0,0.0,0.0
87499,20210601103176,Accident,2021-05-27,Non-Fatal,Substantial,Airplane,AIR TRACTOR,AT602,No,0.0,0.0,0.0,1.0
87500,20210601103180,Accident,2021-05-27,Non-Fatal,Substantial,Airplane,PHILLIPS RALPH W,VANS RV8,Yes,0.0,0.0,1.0,0.0
87502,20210528103162,Accident,2021-05-28,Fatal,Destroyed,Airplane,LANCAIR,EVOLUTION,Yes,2.0,0.0,0.0,0.0
87503,20210529103164,Accident,2021-05-28,Non-Fatal,Substantial,Airplane,BOEING,737-823,No,0.0,0.0,0.0,166.0
87504,20210531103168,Incident,2021-05-28,Non-Fatal,Minor,Airplane,PIPER,PA44,No,0.0,0.0,0.0,3.0
87505,20210601103177,Accident,2021-05-28,Non-Fatal,Substantial,Airplane,PIPISTREL,Alpha Trainer,No,0.0,1.0,1.0,0.0
87506,20210602103193,Accident,2021-05-28,Non-Fatal,Substantial,Airplane,CESSNA,340,No,0.0,0.0,0.0,1.0
87507,20210602103194,Accident,2021-05-28,Non-Fatal,Substantial,Airplane,BEECH,A36,No,0.0,1.0,0.0,1.0
87509,20210603103204,Incident,2021-05-28,Not Mentioned,No Damage,Airplane,BOEING,737,No,0.0,0.0,0.0,0.0
87510,20210603103206,Accident,2021-05-28,Non-Fatal,No Damage,Airplane,BOEING,767,No,0.0,0.0,1.0,237.0
87512,20210608103228,Accident,2021-05-28,Non-Fatal,Substantial,Airplane,PIPER,PA-18-150,No,0.0,0.0,0.0,1.0
87513,20210529103165,Accident,2021-05-29,Fatal,Destroyed,Airplane,CESSNA,501,No,7.0,0.0,0.0,0.0
87514,20210529103166,Accident,2021-05-29,Fatal,Destroyed,Airplane,TEXTRON AVIATION INC,172S,No,2.0,0.0,0.0,0.0
87515,20210529103167,Accident,2021-05-29,Fatal,Substantial,Airplane,PZL WARSZAWA-OKECIE,PZL-104,No,1.0,0.0,1.0,0.0
87516,20210601103172,Accident,2021-05-29,Non-Fatal,Substantial,Airplane,MAXSON PHIL,ZODIAC CH601XL,No,0.0,2.0,0.0,0.0
87517,20210601103183,Accident,2021-05-29,Non-Fatal,Substantial,Airplane,MAULE,M-5-235C,No,0.0,0.0,0.0,2.0
87518,20210601103184,Accident,2021-05-29,Non-Fatal,Substantial,Airplane,CESSNA,182K,No,0.0,2.0,0.0,0.0
87519,20210601103186,Accident,2021-05-29,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,1.0
87521,20210602103195,Accident,2021-05-29,Non-Fatal,Destroyed,Airplane,WESTON JAMES,GLASAIR II S FT,No,0.0,0.0,2.0,0.0
87522,20210602103197,Accident,2021-05-29,Non-Fatal,Substantial,Airplane,PIPER,PA-32-260,No,0.0,1.0,0.0,1.0
87524,20210603103201,Accident,2021-05-29,Non-Fatal,Substantial,Airplane,PIPER,PA-24,No,0.0,0.0,2.0,0.0
87526,20210601103179,Accident,2021-05-30,Non-Fatal,Substantial,Airplane,PIPER,J4A,No,0.0,1.0,0.0,0.0
87527,20210601103187,Accident,2021-05-30,Non-Fatal,Substantial,Airplane,CESSNA,R182,No,0.0,1.0,0.0,2.0
87529,20210601103185,Accident,2021-05-31,Non-Fatal,Substantial,Airplane,PIPER,PA-22-150,No,0.0,0.0,0.0,1.0
87530,20210601103190,Accident,2021-05-31,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,1.0
87532,20210714103475,Accident,2021-05-31,Fatal,Destroyed,Airplane,CESSNA,172,No,2.0,0.0,0.0,0.0
87533,20210601103191,Accident,2021-06-01,Fatal,Substantial,Airplane,BEECH,A23,No,1.0,0.0,1.0,0.0
87534,20210608103226,Accident,2021-06-02,Non-Fatal,Substantial,Airplane,CESSNA,172G,No,0.0,0.0,0.0,2.0
87535,20210609103236,Accident,2021-06-02,Non-Fatal,Substantial,Airplane,QUAD CITY,CHALLENGER,Yes,0.0,0.0,0.0,1.0
87536,20210616103272,Accident,2021-06-02,Non-Fatal,Substantial,Airplane,MAULE,M-4,No,0.0,0.0,0.0,1.0
87537,20210604103212,Accident,2021-06-03,Non-Fatal,Substantial,Airplane,BEECH,1900,No,0.0,0.0,0.0,1.0
87540,20210609103230,Incident,2021-06-03,Non-Fatal,Minor,Airplane,CESSNA,180,No,0.0,0.0,0.0,1.0
87541,20210609103233,Accident,2021-06-03,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,2.0
87542,20210606103213,Accident,2021-06-04,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,2.0,0.0,0.0
