,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
65868,20090115X25612,Accident,2009-01-14,Non-Fatal,Substantial,Helicopter,BRANTLY,B-2B,No,0.0,1.0,0.0,0.0
65888,20090122X82054,Accident,2009-01-20,Non-Fatal,Substantial,Helicopter,MD HELICOPTER INC,369E,No,0.0,0.0,0.0,1.0
65892,20090122X30337,Accident,2009-01-22,Fatal,Substantial,Helicopter,HUGHES,OH-6A,No,1.0,0.0,1.0,0.0
65913,20090201X10015,Accident,2009-01-31,Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA II,No,1.0,0.0,0.0,0.0
65921,20090201X30126,Accident,2009-02-01,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,1.0,0.0,3.0
65927,20090205X62939,Accident,2009-02-01,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,1.0
65930,20090210X44213,Accident,2009-02-02,Non-Fatal,Substantial,Helicopter,BELL,OH-58,No,0.0,0.0,0.0,2.0
65931,20090204X45212,Accident,2009-02-03,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
65939,20090209X44415,Accident,2009-02-06,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
65954,20090211X25433,Accident,2009-02-10,Fatal,Substantial,Helicopter,ROBINSON,R44,No,3.0,0.0,0.0,0.0
65966,20090217X10218,Accident,2009-02-15,Fatal,Destroyed,Helicopter,BELL,UH-1H,No,13.0,0.0,0.0,0.0
65976,20090220X14722,Accident,2009-02-18,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 Beta II,No,0.0,0.0,0.0,2.0
65977,20090304X25224,Accident,2009-02-18,Non-Fatal,Substantial,Helicopter,EUROCOPTER,EC225,No,0.0,0.0,0.0,18.0
65982,20090317X75000,Accident,2009-02-19,Fatal,Destroyed,Helicopter,ROBINSON,R44,No,3.0,0.0,0.0,0.0
65983,20090220X14000,Accident,2009-02-20,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,600,No,0.0,1.0,2.0,0.0
65998,20090223X04221,Accident,2009-02-23,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B2,No,0.0,0.0,0.0,3.0
66004,20090225X75532,Accident,2009-02-24,Fatal,Substantial,Helicopter,HUGHES,369F,No,1.0,1.0,0.0,0.0
66009,20090301X05233,Accident,2009-02-25,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,1.0,0.0,1.0
66019,20090311X25311,Accident,2009-02-27,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,4.0
66027,20090305X21954,Accident,2009-02-28,Non-Fatal,Substantial,Helicopter,BELL,212,No,0.0,10.0,0.0,0.0
66035,20090310X83102,Accident,2009-03-02,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
66038,20090304X61906,Incident,2009-03-03,Non-Fatal,Minor,Helicopter,EUROCOPTER,AS 350 B2,No,0.0,0.0,0.0,7.0
66043,20090306X41211,Accident,2009-03-04,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,3.0
66052,20090309X74949,Incident,2009-03-06,Non-Fatal,Minor,Helicopter,AGUSTA,A109E,No,0.0,1.0,0.0,3.0
66055,20090308X11919,Accident,2009-03-07,Non-Fatal,Substantial,Helicopter,MD HELICOPTER,369D,No,0.0,3.0,0.0,0.0
66061,20090309X04818,Accident,2009-03-08,Fatal,Substantial,Helicopter,BELL,206-L4,No,1.0,0.0,0.0,0.0
66063,20090310X20627,Accident,2009-03-08,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350BA,No,0.0,0.0,0.0,1.0
66072,20090311X70216,Accident,2009-03-10,Non-Fatal,Destroyed,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,1.0
66073,20090311X84712,Accident,2009-03-10,Non-Fatal,Substantial,Helicopter,HUGHES,369D,No,0.0,0.0,3.0,0.0
66075,20090311X72323,Accident,2009-03-11,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,2.0,0.0
66076,20090312X15814,Accident,2009-03-12,Fatal,Destroyed,Helicopter,SIKORSKY,S-92A,No,17.0,0.0,1.0,0.0
66079,20090319X81755,Accident,2009-03-13,Non-Fatal,Substantial,Helicopter,BELL,222,No,0.0,0.0,0.0,2.0
66087,20090319X73617,Accident,2009-03-14,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 Beta,No,0.0,0.0,0.0,1.0
66101,20090320X02943,Incident,2009-03-17,Non-Fatal,Minor,Helicopter,BELL,206,No,0.0,0.0,0.0,3.0
66108,20090319X04510,Accident,2009-03-19,Non-Fatal,Substantial,Helicopter,ENSTROM,280FX,No,0.0,0.0,0.0,2.0
66116,20090323X84621,Accident,2009-03-20,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R22,No,0.0,0.0,0.0,2.0
66117,20090323X85513,Accident,2009-03-20,Non-Fatal,Substantial,Helicopter,BROWN,BARNETT J4B,Yes,0.0,0.0,0.0,1.0
66125,20090323X93035,Accident,2009-03-22,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,2.0,0.0,0.0
66131,20090324X52648,Accident,2009-03-24,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,1.0,0.0
66137,20090724X20330,Accident,2009-03-25,Fatal,Destroyed,Helicopter,BELL,206,No,6.0,0.0,0.0,0.0
66156,20090402X00628,Incident,2009-03-29,Non-Fatal,Minor,Helicopter,BELL,206L-3,No,0.0,0.0,0.0,3.0
66157,20090330X74837,Accident,2009-03-30,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
66161,20090408X20748,Accident,2009-04-01,Fatal,Destroyed,Helicopter,SCHWEIZER,269C,No,2.0,0.0,0.0,0.0
66182,20090515X70740,Accident,2009-04-05,Non-Fatal,Substantial,Helicopter,HUGHES,369HS,No,0.0,0.0,0.0,2.0
66187,20090408X53727,Accident,2009-04-07,Non-Fatal,Substantial,Helicopter,SIKORSKY,CH-54B,No,0.0,0.0,0.0,2.0
66192,20090417X91001,Accident,2009-04-08,Non-Fatal,Substantial,Helicopter,BELL,222B,No,0.0,0.0,0.0,5.0
66193,20090420X61500,Incident,2009-04-08,Non-Fatal,Minor,Helicopter,BELL,206,No,0.0,0.0,0.0,4.0
66195,20090622X25719,Accident,2009-04-08,Fatal,Destroyed,Helicopter,EUROCOPTER,AS350B2,No,3.0,0.0,0.0,0.0
66216,20090413X41353,Accident,2009-04-13,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS350 B2 E,No,0.0,0.0,1.0,0.0
66230,20090416X11934,Accident,2009-04-16,Non-Fatal,Substantial,Helicopter,BETTER BURN LLC/STARTUBE DIV,EXEC 162F,No,0.0,1.0,0.0,1.0
66237,20090417X52150,Accident,2009-04-17,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
66254,20090421X52308,Accident,2009-04-20,Non-Fatal,Substantial,Helicopter,ENSTROM,280FX,No,0.0,0.0,0.0,2.0
66270,20090423X32100,Accident,2009-04-22,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,0.0,0.0,2.0
66277,20090430X85033,Accident,2009-04-23,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,4.0
66308,20090430X00505,Accident,2009-04-29,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,1.0
66311,20090430X23850,Accident,2009-04-30,Non-Fatal,Substantial,Helicopter,BELL,OH-58A,No,0.0,0.0,0.0,1.0
66313,20090501X94934,Accident,2009-04-30,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
66318,20090504X52158,Accident,2009-05-01,Non-Fatal,Substantial,Helicopter,MD HELICOPTER,369FF,No,0.0,0.0,0.0,1.0
66321,20090503X11102,Accident,2009-05-03,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,4.0
66328,20090505X03225,Accident,2009-05-04,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,1.0
66340,20090508X50741,Accident,2009-05-07,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,1.0
66362,20090511X50332,Accident,2009-05-10,Fatal,Substantial,Helicopter,BELL,407,No,9.0,0.0,0.0,0.0
66363,20090511X52856,Accident,2009-05-10,Non-Fatal,Substantial,Helicopter,BOLTON RICKY D,ROTORWAY E,Yes,0.0,0.0,0.0,1.0
66373,20090513X60228,Accident,2009-05-12,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,3.0
66375,20090513X30919,Accident,2009-05-13,Non-Fatal,Substantial,Helicopter,ROTORCRAFT DEVELOPMENT CORP,UH-1B,No,0.0,0.0,1.0,0.0
66429,20090522X74730,Accident,2009-05-22,Fatal,Substantial,Helicopter,GAUCHAT,SAFARI,Yes,2.0,0.0,0.0,0.0
66451,20090525X64809,Accident,2009-05-25,Non-Fatal,Substantial,Helicopter,ENSTROM HELICOPTER CORP,280C,No,0.0,0.0,0.0,2.0
66456,20090611X61932,Accident,2009-05-25,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,4.0
66461,20090626X94114,Accident,2009-05-28,Fatal,Substantial,Helicopter,ENSTROM HELICOPTER CORP,480B,No,1.0,0.0,0.0,0.0
66469,20090601X13055,Accident,2009-05-30,Non-Fatal,Substantial,Helicopter,BELL,47G,No,0.0,0.0,1.0,0.0
66474,20090603X00614,Accident,2009-05-30,Non-Fatal,Substantial,Helicopter,HUGHES,369A,No,0.0,0.0,0.0,2.0
66495,20090602X83005,Accident,2009-06-02,Non-Fatal,Substantial,Helicopter,HUGHES,369D,No,0.0,0.0,1.0,0.0
66502,20090605X62627,Accident,2009-06-04,Non-Fatal,Substantial,Helicopter,HUGHES,OH-6A,No,0.0,0.0,0.0,2.0
66504,20090605X40032,Accident,2009-06-05,Fatal,Destroyed,Helicopter,YORK RONALD J,ROTORWAY 162F,Yes,1.0,0.0,0.0,0.0
66506,20090607X15237,Accident,2009-06-05,Non-Fatal,Substantial,Helicopter,BELL,47G,No,0.0,0.0,1.0,0.0
66535,20090610X23159,Accident,2009-06-10,Fatal,Destroyed,Helicopter,AGUSTA SPA,A109E,No,2.0,0.0,1.0,0.0
66543,20090611X91250,Accident,2009-06-11,Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,1.0,0.0,0.0,0.0
66545,20090616X31918,Accident,2009-06-11,Non-Fatal,Substantial,Helicopter,HILLER,UH-12E,No,0.0,0.0,0.0,1.0
66549,20090612X63713,Accident,2009-06-12,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,2.0
66564,20090615X90324,Accident,2009-06-13,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C-1,No,0.0,0.0,0.0,1.0
66593,20090618X25232,Accident,2009-06-18,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C-1,No,0.0,0.0,1.0,0.0
66614,20090621X35044,Accident,2009-06-21,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,2.0,0.0,0.0
66626,20091001X11044,Accident,2009-06-22,Fatal,Destroyed,Helicopter,EUROCOPTER,AS350,No,2.0,0.0,0.0,0.0
66640,20090625X44114,Accident,2009-06-24,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B2,No,0.0,0.0,0.0,2.0
66644,20090619X15708,Accident,2009-06-25,Fatal,Destroyed,Helicopter,ROBINSON,R22,No,1.0,0.0,0.0,0.0
66650,20090625X90010,Accident,2009-06-25,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,2.0
66655,20090626X01341,Accident,2009-06-26,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
66661,20090629X05509,Accident,2009-06-27,Non-Fatal,Substantial,Helicopter,SIDLER MIKE,ROTORWAY,Yes,0.0,1.0,0.0,0.0
66687,20110111X90812,Incident,2009-07-01,Non-Fatal,No Damage,Helicopter,BELL,230,No,0.0,0.0,0.0,4.0
66693,20090707X03509,Accident,2009-07-02,Non-Fatal,Substantial,Helicopter,BELL HELICOPTER TEXTRON,206L-1,No,0.0,0.0,1.0,0.0
66696,20090706X01537,Accident,2009-07-03,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B2,No,0.0,0.0,0.0,3.0
66729,20090707X11845,Accident,2009-07-07,Non-Fatal,Substantial,Helicopter,BELL,47G-3B-2,No,0.0,1.0,0.0,0.0
66742,20090708X75559,Accident,2009-07-08,Non-Fatal,Substantial,Helicopter,BELL,47G-2,No,0.0,0.0,0.0,1.0
66756,20090818X10655,Accident,2009-07-10,Fatal,No Damage,Helicopter,KAWASAKI,BK117,No,2.0,0.0,1.0,0.0
66761,20090713X01337,Accident,2009-07-11,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,1.0
66772,20090713X62731,Accident,2009-07-13,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,1.0,0.0,1.0
66773,20090713X81043,Accident,2009-07-13,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,3.0
66801,20090716X55303,Accident,2009-07-16,Non-Fatal,Substantial,Helicopter,BIELAWA,ROTORWAY E,Yes,0.0,2.0,0.0,0.0
66805,20090718X25941,Accident,2009-07-17,Non-Fatal,Substantial,Helicopter,CROMAN,SH-3H,No,0.0,1.0,0.0,1.0
66808,20090724X13440,Accident,2009-07-17,Fatal,Destroyed,Helicopter,MD HELICOPTER INC,530 (369FF),No,3.0,0.0,1.0,0.0
66822,20090719X41101,Accident,2009-07-19,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
66832,20090810X71350,Accident,2009-07-20,Fatal,No Damage,Helicopter,ROBINSON,R44,No,2.0,0.0,0.0,0.0
66833,20090720X02055,Accident,2009-07-21,Fatal,No Damage,Helicopter,BELL,212,No,1.0,0.0,0.0,5.0
66834,20090721X45121,Accident,2009-07-21,Non-Fatal,Substantial,Helicopter,ROBINSON,R22 Beta,No,0.0,0.0,1.0,1.0
66844,20090722X34202,Accident,2009-07-22,Fatal,Substantial,Helicopter,HUGHES,369,No,1.0,0.0,0.0,0.0
66852,20090724X05537,Accident,2009-07-24,Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,4.0,0.0,0.0,0.0
66855,20090724X30924,Accident,2009-07-24,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,3.0
66859,20090727X55233,Accident,2009-07-24,Non-Fatal,Substantial,Helicopter,SIKORSKY,S-55,No,0.0,0.0,0.0,1.0
66878,20090730X72428,Accident,2009-07-27,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
66879,20091209X02457,Accident,2009-07-27,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,0.0,0.0,2.0
66884,20090729X43708,Accident,2009-07-29,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,2.0,0.0,0.0
66899,20090731X10314,Accident,2009-07-31,Non-Fatal,Substantial,Helicopter,BINGHAM CHUCK,ROTORWAY 1,Yes,0.0,2.0,0.0,0.0
66913,20090803X14836,Accident,2009-08-01,Non-Fatal,Substantial,Helicopter,EUROCOPTER,EC130,No,0.0,4.0,0.0,0.0
66939,20090805X72301,Accident,2009-08-04,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350B3,No,0.0,1.0,0.0,1.0
66946,20090810X14955,Accident,2009-08-05,Fatal,Destroyed,Helicopter,ENSTROM,F28,No,2.0,0.0,0.0,0.0
66963,20090808X42846,Accident,2009-08-08,Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 BA,No,9.0,0.0,0.0,0.0
66973,20090810X41334,Accident,2009-08-09,Non-Fatal,Substantial,Helicopter,BRANTLY,B-2B,No,0.0,0.0,0.0,1.0
66990,20090811X72250,Accident,2009-08-11,Non-Fatal,Substantial,Helicopter,BELL,47G-2A,No,0.0,0.0,0.0,1.0
66994,20090812X15132,Accident,2009-08-12,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,369E,No,0.0,1.0,1.0,0.0
67003,20090814X30947,Accident,2009-08-13,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B2,No,0.0,0.0,3.0,0.0
67024,20090817X80103,Accident,2009-08-17,Non-Fatal,Substantial,Helicopter,EUROCOPTER DEUTSCHLAND GMBH,EC-145,No,0.0,0.0,0.0,3.0
67043,20090821X92524,Accident,2009-08-21,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,3.0,0.0
67049,20090824X41520,Accident,2009-08-22,Non-Fatal,Substantial,Helicopter,AGUSTA SPA,A109E,No,0.0,0.0,0.0,5.0
67067,20090826X92257,Accident,2009-08-24,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
67079,20090827X85529,Accident,2009-08-26,Non-Fatal,Substantial,Helicopter,BELL,206L-3,No,0.0,0.0,0.0,1.0
67086,20090827X90647,Accident,2009-08-27,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS350 B2 Ecureuil,No,0.0,0.0,0.0,1.0
67099,20090925X70329,Accident,2009-08-28,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350 B2,No,0.0,0.0,0.0,3.0
67118,20090901X80259,Accident,2009-09-01,Fatal,Substantial,Helicopter,ROBINSON,R44,No,1.0,0.0,1.0,0.0
67123,20090903X22528,Accident,2009-09-02,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,0.0,2.0
67125,20090909X30343,Accident,2009-09-02,Fatal,Destroyed,Helicopter,BELL,430,No,5.0,0.0,0.0,0.0
67128,20090908X85107,Accident,2009-09-03,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,1.0
67144,20090909X51625,Accident,2009-09-05,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,0.0,0.0,2.0
67151,20090908X14148,Accident,2009-09-06,Non-Fatal,Substantial,Helicopter,BELL,UH-1B,No,0.0,0.0,1.0,0.0
67153,20090908X64934,Accident,2009-09-06,Non-Fatal,Substantial,Helicopter,MESSERSCHMITT-BOELKOW-BLOHM,BO-105S,No,0.0,1.0,0.0,0.0
67166,20090914X80010,Accident,2009-09-07,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,3.0
67189,20090914X61946,Accident,2009-09-13,Non-Fatal,Substantial,Helicopter,YATES W/LAZAR M,Safari Helicopter,Yes,0.0,1.0,0.0,0.0
67194,20090914X13821,Accident,2009-09-14,Fatal,Substantial,Helicopter,ROBINSON,R44,No,2.0,0.0,0.0,0.0
67199,20090915X11103,Accident,2009-09-15,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R22,No,0.0,0.0,0.0,2.0
67228,20090920X34134,Accident,2009-09-20,Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,2.0,0.0,0.0,0.0
67229,20090921X00617,Accident,2009-09-20,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,2.0,0.0
67239,20090922X35033,Accident,2009-09-22,Non-Fatal,Substantial,Helicopter,AGUSTA,A109,No,0.0,0.0,0.0,1.0
67240,20090922X41130,Accident,2009-09-22,Fatal,Destroyed,Helicopter,SCHWEIZER,269C,No,2.0,0.0,0.0,0.0
67244,20090925X05043,Accident,2009-09-23,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,2.0
67252,20090924X34441,Accident,2009-09-25,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B3,No,0.0,0.0,0.0,4.0
67259,20100106X45601,Accident,2009-09-25,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,2.0
67261,20090926X65328,Accident,2009-09-26,Fatal,Destroyed,Helicopter,EUROCOPTER,AS-350,No,3.0,0.0,0.0,0.0
67265,20090930X05719,Accident,2009-09-26,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,1.0,0.0,0.0
67275,20090928X05618,Accident,2009-09-28,Non-Fatal,Destroyed,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,1.0,0.0,2.0
67276,20090928X10044,Accident,2009-09-28,Non-Fatal,Substantial,Helicopter,ARROW FALCON EXPORTERS INC,OH-58A+,No,0.0,1.0,0.0,0.0
67279,20090930X20934,Accident,2009-09-29,Non-Fatal,Substantial,Helicopter,HUGHES,369A (OH-6A),No,0.0,0.0,0.0,2.0
67286,20091008X95037,Accident,2009-10-01,Fatal,Destroyed,Helicopter,AEROSPATIALE,AS350,No,3.0,0.0,0.0,0.0
67288,20091002X52657,Accident,2009-10-02,Non-Fatal,Substantial,Helicopter,BELL,47D1,No,0.0,0.0,0.0,1.0
67317,20091008X12947,Accident,2009-10-08,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C-1,No,0.0,0.0,0.0,2.0
67337,20091013X62153,Accident,2009-10-11,Non-Fatal,Substantial,Helicopter,BELL,OH-58A,No,0.0,0.0,0.0,2.0
67339,20091013X04846,Accident,2009-10-12,Non-Fatal,Substantial,Helicopter,MD HELICOPTER,600,No,0.0,1.0,0.0,1.0
67341,20091012X15520,Accident,2009-10-12,Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELI CO,369FF,No,1.0,0.0,0.0,0.0
67346,20091017X64138,Accident,2009-10-14,Fatal,Destroyed,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,2.0,0.0,0.0,0.0
67347,20091016X00213,Accident,2009-10-15,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,3.0,1.0,0.0
67348,20091016X45106,Accident,2009-10-15,Fatal,Substantial,Helicopter,EUROCOPTER,EC120B,No,3.0,0.0,0.0,0.0
67351,20091019X81850,Accident,2009-10-16,Non-Fatal,Substantial,Helicopter,BOYKIN STEPHEN VANCE,ROTORWAY E,Yes,0.0,0.0,0.0,1.0
67352,20091020X30424,Accident,2009-10-16,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,500N,No,0.0,0.0,0.0,2.0
67367,20091020X61221,Accident,2009-10-19,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,369E,No,0.0,0.0,0.0,2.0
67382,20091022X74024,Accident,2009-10-22,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B3,No,0.0,0.0,0.0,2.0
67386,20091023X02824,Accident,2009-10-23,Non-Fatal,Substantial,Helicopter,AGUSTA,A119,No,0.0,0.0,0.0,5.0
67392,20091030X40336,Accident,2009-10-24,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,1.0
67399,20091027X72832,Accident,2009-10-25,Non-Fatal,Destroyed,Helicopter,BELL,206,No,0.0,0.0,1.0,0.0
67404,20091112X13537,Accident,2009-10-26,Fatal,Substantial,Helicopter,ROBINSON,R22B,No,2.0,0.0,0.0,0.0
67412,20091102X24217,Accident,2009-10-29,Fatal,Substantial,Helicopter,AEROSPATIALE,AS350,No,2.0,0.0,1.0,1.0
67413,20100407X12526,Accident,2009-10-29,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
67423,20091102X00102,Accident,2009-10-31,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
67426,20091102X43921,Accident,2009-11-01,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,1.0,1.0,0.0
67441,20091105X01701,Accident,2009-11-05,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350BA,No,0.0,0.0,2.0,0.0
67444,20091106X42849,Accident,2009-11-05,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,1.0,0.0,3.0
67446,20091109X75117,Accident,2009-11-06,Non-Fatal,Substantial,Helicopter,HUGHES,369,No,0.0,0.0,0.0,1.0
67451,20091107X23541,Accident,2009-11-07,Fatal,Substantial,Helicopter,PIASECKI/PIKE,PV-18,No,3.0,0.0,0.0,0.0
67476,20091114X53144,Accident,2009-11-14,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,1.0,0.0,0.0
67477,20091114X82100,Accident,2009-11-14,Fatal,Substantial,Helicopter,AEROSPATIALE,AS350BA,No,3.0,0.0,0.0,0.0
67479,20091116X35815,Accident,2009-11-14,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,2.0,0.0,0.0
67484,20091116X21803,Accident,2009-11-15,Fatal,Substantial,Helicopter,ROBINSON,R22,No,1.0,0.0,0.0,0.0
67494,20091118X40402,Accident,2009-11-18,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,1.0
67501,20091121X54759,Accident,2009-11-20,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELI CO,369E,No,0.0,0.0,0.0,5.0
67502,20091123X94327,Accident,2009-11-20,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C-1,No,0.0,0.0,0.0,1.0
67513,20091123X51050,Accident,2009-11-23,Non-Fatal,Substantial,Helicopter,BELL HELICOPTER TEXTRON,206L-1,No,0.0,2.0,0.0,0.0
67516,20100812X94317,Accident,2009-11-23,Non-Fatal,Substantial,Helicopter,EMBRAER,EMB-720,No,0.0,0.0,0.0,3.0
67517,20091130X03956,Accident,2009-11-24,Fatal,Substantial,Helicopter,ROBINSON,R44,No,4.0,0.0,0.0,0.0
67518,20091125X43051,Accident,2009-11-25,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
67525,20091130X03056,Accident,2009-11-28,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R22,No,0.0,0.0,1.0,0.0
67546,20091209X45217,Accident,2009-12-06,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS 355F1,No,0.0,0.0,0.0,7.0
67557,20091214X24102,Accident,2009-12-09,Fatal,Substantial,Helicopter,BELL,206,No,1.0,0.0,1.0,0.0
67574,20091217X62032,Accident,2009-12-16,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350BA (FX2),No,0.0,0.0,2.0,0.0
67575,20100225X64638,Accident,2009-12-16,Non-Fatal,Substantial,Helicopter,ROBINSON,R-44,No,0.0,0.0,2.0,0.0
67581,20091221X22826,Accident,2009-12-18,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,2.0
